2024-09-06 16:03:51 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has terminated working

2024-09-06 22:52:57 INFO  com.tinkoff_lab.dao.hibernate.EmailDAO - Start inserting entity: com.tinkoff_lab.model.entity.User@ff6d48eb
2024-09-06 22:52:57 ERROR com.tinkoff_lab.dao.hibernate.EmailDAO - Inserting of entity com.tinkoff_lab.model.entity.User@ff6d48eb went wrong
2024-09-06 22:52:58 INFO  com.tinkoff_lab.dao.hibernate.EmailDAO - Start inserting entity: com.tinkoff_lab.model.entity.User@ff6d48eb
2024-09-06 22:52:58 ERROR com.tinkoff_lab.dao.hibernate.EmailDAO - Inserting of entity com.tinkoff_lab.model.entity.User@ff6d48eb went wrong
2024-09-06 22:52:58 INFO  c.t.s.weather.WeatherServiceImpl - Start getting all cities for email with email ektogod@mail.ru
2024-09-06 22:52:58 INFO  com.tinkoff_lab.dao.hibernate.EmailDAO - Start finding entity with id ektogod@mail.ru
2024-09-06 22:52:58 ERROR com.tinkoff_lab.dao.hibernate.EmailDAO - Finding of entity with id ektogod@mail.ru went wrong
2024-09-06 22:52:58 INFO  com.tinkoff_lab.dao.hibernate.EmailDAO - Start inserting entity: com.tinkoff_lab.model.entity.User@ff6d48eb
2024-09-06 22:52:58 ERROR com.tinkoff_lab.dao.hibernate.EmailDAO - Inserting of entity com.tinkoff_lab.model.entity.User@ff6d48eb went wrong
2024-09-06 22:52:58 INFO  c.t.s.weather.WeatherServiceImpl - Start adding email with email ektogod@mail.ru and cities [CityDTO[city=Minsk, country=Belraus]] to database
2024-09-06 22:52:58 INFO  com.tinkoff_lab.dao.hibernate.EmailDAO - Start finding entity with id ektogod@mail.ru
2024-09-06 22:52:58 ERROR com.tinkoff_lab.dao.hibernate.EmailDAO - Finding of entity with id ektogod@mail.ru went wrong
2024-09-06 22:52:58 INFO  c.t.s.weather.WeatherServiceImpl - Start adding email with email ektogod@gmail.com and cities [CityDTO[city=Minsk, country=Belarus], CityDTO[city=Grodno, country=Belarus]] to database
2024-09-06 22:52:58 INFO  com.tinkoff_lab.dao.hibernate.EmailDAO - Start finding entity with id ektogod@gmail.com
2024-09-06 22:52:58 ERROR com.tinkoff_lab.dao.hibernate.EmailDAO - Finding of entity with id ektogod@gmail.com went wrong
2024-09-06 22:54:48 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has started working
2024-09-06 22:54:49 INFO  c.tinkoff_lab.TinkoffLabApplication - Starting TinkoffLabApplication using Java 21.0.1 with PID 7588 (C:\Users\Nikita\IdeaProjects\pet-project\target\classes started by Nikita in C:\Users\Nikita\IdeaProjects\pet-project)
2024-09-06 22:54:49 INFO  c.tinkoff_lab.TinkoffLabApplication - No active profile set, falling back to 1 default profile: "default"
2024-09-06 22:54:53 INFO  c.tinkoff_lab.TinkoffLabApplication - Started TinkoffLabApplication in 4.575 seconds (process running for 5.535)
2024-09-06 22:54:56 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has terminated working

2024-09-06 22:55:55 INFO  c.t.s.weather.WeatherServiceImpl - Start adding email with email ektogod@gmail.com and cities [CityDTO[city=Minsk, country=Belarus], CityDTO[city=Grodno, country=Belarus]] to database
2024-09-06 22:55:55 INFO  com.tinkoff_lab.dao.hibernate.EmailDAO - Start finding entity with id ektogod@gmail.com
