2024-09-09 23:35:18 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has started working
2024-09-09 23:35:19 INFO  c.tinkoff_lab.TinkoffLabApplication - Starting TinkoffLabApplication using Java 21.0.1 with PID 19556 (C:\Users\Nikita\IdeaProjects\pet-project\target\classes started by Nikita in C:\Users\Nikita\IdeaProjects\pet-project)
2024-09-09 23:35:19 INFO  c.tinkoff_lab.TinkoffLabApplication - No active profile set, falling back to 1 default profile: "default"
2024-09-09 23:35:27 INFO  c.tinkoff_lab.TinkoffLabApplication - Started TinkoffLabApplication in 8.86 seconds (process running for 11.471)
2024-09-09 23:35:31 INFO  c.t.s.weather.WeatherServiceImpl - Start adding user with email kilogodik@mail.ru and cities [CityDTO[city=Minsk, country=Belarus], CityDTO[city=Vitebsk, country=Belarus]] to database
2024-09-09 23:35:33 INFO  com.tinkoff_lab.dao.UserDAO - Start finding entity with id kilogodik@mail.ru
2024-09-09 23:35:33 INFO  com.tinkoff_lab.dao.UserDAO - Finding of entity with id kilogodik@mail.ru ended successfully
2024-09-09 23:35:34 INFO  com.tinkoff_lab.dao.UserDAO - Start inserting entity: com.tinkoff_lab.entity.User@d0d5e841
2024-09-09 23:35:34 INFO  com.tinkoff_lab.dao.UserDAO - Inserting of entity com.tinkoff_lab.entity.User@d0d5e841 ended successfully
2024-09-09 23:35:40 INFO  c.t.utils.CoordinatesDefiner - Start coordinate definition for city Minsk, country Belarus
2024-09-09 23:35:40 INFO  c.tinkoff_lab.utils.CountryCodeUtils - Start country code definition for country: Belarus
2024-09-09 23:35:40 INFO  c.tinkoff_lab.utils.CountryCodeUtils - Country code definition for country Belarus ended successfully
2024-09-09 23:37:19 INFO  c.t.utils.CoordinatesDefiner - Coordinate definition for city Minsk, country Belarus ended successfully
2024-09-09 23:37:23 INFO  com.tinkoff_lab.dao.CityDAO - Start updating entity: com.tinkoff_lab.entity.City@ff21bcf0
2024-09-09 23:37:23 INFO  com.tinkoff_lab.dao.CityDAO - Updating entity com.tinkoff_lab.entity.City@ff21bcf0 ended successfully
2024-09-09 23:37:23 INFO  com.tinkoff_lab.dao.UserCityDAO - Start adding UserCity where User: com.tinkoff_lab.entity.User@d0d5e841, City: com.tinkoff_lab.entity.City@ff21bcf0
2024-09-09 23:37:28 INFO  com.tinkoff_lab.dao.UserCityDAO - Adding UserCity where User: com.tinkoff_lab.entity.User@d0d5e841, City: com.tinkoff_lab.entity.City@ff21bcf0 ended successfully
2024-09-09 23:37:29 INFO  c.t.utils.CoordinatesDefiner - Start coordinate definition for city Vitebsk, country Belarus
2024-09-09 23:37:29 INFO  c.tinkoff_lab.utils.CountryCodeUtils - Start country code definition for country: Belarus
2024-09-09 23:37:29 INFO  c.tinkoff_lab.utils.CountryCodeUtils - Country code definition for country Belarus ended successfully
2024-09-09 23:37:29 INFO  c.t.utils.CoordinatesDefiner - Coordinate definition for city Vitebsk, country Belarus ended successfully
2024-09-09 23:37:29 INFO  com.tinkoff_lab.dao.CityDAO - Start updating entity: com.tinkoff_lab.entity.City@a50b17b9
2024-09-09 23:37:29 INFO  com.tinkoff_lab.dao.CityDAO - Updating entity com.tinkoff_lab.entity.City@a50b17b9 ended successfully
2024-09-09 23:37:29 INFO  com.tinkoff_lab.dao.UserCityDAO - Start adding UserCity where User: com.tinkoff_lab.entity.User@d0d5e841, City: com.tinkoff_lab.entity.City@a50b17b9
2024-09-09 23:37:30 INFO  com.tinkoff_lab.dao.UserCityDAO - Adding UserCity where User: com.tinkoff_lab.entity.User@d0d5e841, City: com.tinkoff_lab.entity.City@a50b17b9 ended successfully
2024-09-09 23:37:30 INFO  c.t.s.weather.WeatherServiceImpl - Adding user with email kilogodik@mail.ru and cities [com.tinkoff_lab.entity.City@ff21bcf0, com.tinkoff_lab.entity.City@a50b17b9] to database ended successfully
2024-09-09 23:37:33 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has terminated working

2024-09-09 23:47:39 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has started working
2024-09-09 23:47:40 INFO  c.tinkoff_lab.TinkoffLabApplication - Starting TinkoffLabApplication using Java 21.0.1 with PID 13524 (C:\Users\Nikita\IdeaProjects\pet-project\target\classes started by Nikita in C:\Users\Nikita\IdeaProjects\pet-project)
2024-09-09 23:47:40 INFO  c.tinkoff_lab.TinkoffLabApplication - No active profile set, falling back to 1 default profile: "default"
2024-09-09 23:54:54 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has started working
2024-09-09 23:54:55 INFO  c.tinkoff_lab.TinkoffLabApplication - Starting TinkoffLabApplication using Java 21.0.1 with PID 17140 (C:\Users\Nikita\IdeaProjects\pet-project\target\classes started by Nikita in C:\Users\Nikita\IdeaProjects\pet-project)
2024-09-09 23:54:55 INFO  c.tinkoff_lab.TinkoffLabApplication - No active profile set, falling back to 1 default profile: "default"
2024-09-09 23:55:49 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has started working
2024-09-09 23:55:50 INFO  c.tinkoff_lab.TinkoffLabApplication - Starting TinkoffLabApplication using Java 21.0.1 with PID 11428 (C:\Users\Nikita\IdeaProjects\pet-project\target\classes started by Nikita in C:\Users\Nikita\IdeaProjects\pet-project)
2024-09-09 23:55:50 INFO  c.tinkoff_lab.TinkoffLabApplication - No active profile set, falling back to 1 default profile: "default"
2024-09-09 23:55:55 INFO  c.tinkoff_lab.TinkoffLabApplication - Started TinkoffLabApplication in 6.139 seconds (process running for 7.122)
2024-09-09 23:55:56 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has terminated working

2024-09-09 23:55:59 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has started working
2024-09-09 23:56:00 INFO  c.tinkoff_lab.TinkoffLabApplication - Starting TinkoffLabApplication using Java 21.0.1 with PID 19644 (C:\Users\Nikita\IdeaProjects\pet-project\target\classes started by Nikita in C:\Users\Nikita\IdeaProjects\pet-project)
2024-09-09 23:56:00 INFO  c.tinkoff_lab.TinkoffLabApplication - No active profile set, falling back to 1 default profile: "default"
2024-09-09 23:56:07 INFO  c.tinkoff_lab.TinkoffLabApplication - Started TinkoffLabApplication in 7.498 seconds (process running for 8.688)
2024-09-09 23:56:23 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has terminated working

2024-09-09 23:56:48 INFO  c.tinkoff_lab.TinkoffLabApplication - Application has started working
